"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"India","IND","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","104.04946357092","109.517516399723","113.404896938429","132.928411475041","150.174950890714","143.188590784975","146.386628183388","168.072984821392","185.463423720369","201.091010808984","240.847664504012","242.083192050594","242.662673049481","258.484119006111","244.374902482881","260.183684485006","273.981566243539","300.597602085236","312.753439001326","302.845046239787","321.100078812578","263.449543663551","276.04554139352","262.270416124775","302.920971288665","326.068072220585","349.559458352522","363.831994602405","364.209700277957","389.969654282184","386.764812405264","394.201448673131","410.804480078865","476.761363943937","548.132033844988","621.483469225292","699.381675688802","891.583888471415","852.128639477733","957.910486386655","1171.99724730939","1256.48509670236","1246.47479879651","1251.52724672424","1365.36906146686","1404.44963399934","1516.41113773982","1730.39220822371","1739.89593825234","",
"Not classified","INX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1443.59870386308","1649.94693434","2015.11831932206","2324.63668929594","2393.7706687772","2852.41043427333","2759.33034109108","3185.62901022698","3974.943857711","4861.88663642116","5624.70788914771","5302.23549427767","5303.29773331436","5008.1772516616","4735.68701683051","4938.51266223219","6733.3322166553","7957.24654239471","8805.38374528321","9048.15128636084","11507.7464791483","11546.9572460301","12712.6320432972","11912.747894615","12931.5588226978","15311.68976012","16770.6816461422","17883.1389616669","19102.7399084313","19935.1334957108","19853.8513228046","20845.034632387","23536.004616196","30487.847679498","35131.6896923928","37301.9987879848","39680.5145657519","44467.6704704745","44625.8826921313","36158.892060111","33833.0610092503","34889.7609892299","32363.8952671736","35908.3746991401","38731.1338691451","34218.8790713916","36997.7351343226","37949.9911313279","43843.1783736328","",
"Iran, Islamic Rep.","IRN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","299.264685527717","354.009793221366","433.299915037737","668.906728339504","848.247892311348","1051.01838173986","1358.58736469942","1613.45324928647","1429.90667157613","1828.4582649885","1996.23356171575","2139.92773174614","2523.0871019663","2954.47968030815","2978.26027744396","3190.4561534771","3592.93522114614","2176.44674333133","1907.20147902903","1772.63369331144","1683.18770362223","","","757.187471790931","847.778233101462","1174.50204410516","1379.54614678008","1331.64260670999","1335.06430623556","1319.52278093649","1197.27802372756","1447.29139640597","1520.7552033192","1781.4393551732","2136.53337284212","2485.75148235738","2888.958162007","3840.7207055859","4300.53688585821","4544.67259114033","5357.74186043322","6276.57961618975","6170.14820417758","4685.97937738237","4310.55761179035","3844.9779097045","4200.15988190478","4442.08984088502","","",
"Iraq","IRQ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","2292.18232447173","2072.09726094953","2289.31378686435","2114.87072753032","2397.63518331256","2341.61099310491","2297.73419363757","2721.41742554286","2922.97859854654","2866.374622477","8419.39097147731","","","","","","","","","","","","","","1015.40928419008","1400.54014146891","1837.88767845173","2508.26161316749","3797.8728578533","3217.46145991741","3728.3636152104","4713.09970075664","5317.77160056216","5528.04486212428","5259.40564301051","3974.61897056116","3848.23725101471","4026.44994991106","4320.85499158731","",
"Iceland","ISL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32111.014327374","32306.8487238735","39147.7579309485","43246.4016225859","42322.8616099318","50300.133144668","58219.6677080504","58011.3999110473","",
"Israel","ISR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2064.73080921114","1925.4346491613","2440.01880683244","2999.99523463869","4162.49694395141","3742.59537314628","3607.68501864532","4028.47944792347","3743.54611261106","4699.65878855367","4904.02877752254","5145.4398432387","5594.00356250782","6159.08164798024","5462.07391815513","5007.73044951061","6237.52595137188","7520.09035556809","9234.15647653991","9036.71662548364","10513.7854571873","11553.0750544487","12512.850223145","12184.5670641821","13501.7388025185","15372.1533564497","16317.9332706833","16505.5643932979","16272.891184563","15689.4312898698","16932.2740843021","16613.8453668946","14995.3671569862","15389.1888610438","16235.6075850799","17174.2791028751","18436.7073982249","21158.8606649579","24692.3471570058","23053.8441726484","25940.0414915682","28660.5863917896","27233.0866021172","30766.4792188275","32443.0444339151","30740.4003622796","32090.4271879897","34854.8932838904","36155.146565079","",
"Italy","ITA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1885.78562765243","2066.12865616214","2393.73266319496","2856.57711840746","3176.85255341787","3554.34835697808","3502.66536670639","3996.13541942501","4888.35385363823","6136.70165301586","7329.81088456515","6484.67596611166","6407.30963912687","6658.34859187356","6586.1020578977","6779.50711965212","9614.06953249499","12141.2147357308","13459.6604395376","13971.3592293275","17626.0714616776","18533.3872576294","19512.0039771101","15682.3844831808","16163.6358799158","17383.0532991489","19505.5502478159","18553.0095864356","18943.6113230151","18730.547125396","17039.231982711","17378.4590588344","18792.1721495802","23138.4361286254","26385.4659749062","27050.9890848554","28309.2087527615","31793.5047517375","33666.8773398357","30591.1541742477","29581.0438273682","31632.1462631917","28561.5990498384","28933.4980965385","29021.6078227359","24525.9427775306","25529.7157857888","26826.0330149351","28806.2030569871","",
"Jamaica","JAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","680.224220811537","858.773567671635","855.583926560066","1077.03678390666","1256.9575628591","1223.75872005051","1304.31422747397","1031.09607910044","873.837878500665","934.082112142811","1061.05572449366","1166.63541781711","1244.85062921141","763.108029285629","654.598120418911","904.990662482481","1085.82292767346","1298.08149532488","1506.03185769315","1542.57030479924","1338.79899254955","1182.45495369833","1917.54612357495","1836.50069416593","2217.99639092177","2530.17404738619","2863.62477169759","2978.43398106843","2950.29218242388","2974.75798788443","2991.59856904419","3090.65611824426","2987.66207056295","3219.03092248492","3515.29815438793","3741.52806533729","4004.64941932006","4308.99536218541","3722.80780663851","4134.69128714766","4510.85261237957","4717.9294081125","4464.60276073696","4335.65763097808","4358.94174420213","4252.26408467531","4531.25387757477","4690.18171389598","",
"Jordan","JOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","363.373042472111","404.071543481505","471.31586369891","579.554612733274","643.253217308551","771.430626433124","927.264502310946","1124.36862801398","1365.55798686797","1560.98828230936","1692.5525838175","1716.1821224363","1703.77119963602","1606.62426757734","1514.37924596668","1878.7832082772","1887.57202244042","1644.90278469671","1059.36811298616","1003.34266407087","935.964687754161","1145.99014997179","1156.29905849749","1233.97039183371","1288.72252896169","1270.426153936","1304.9831994422","1415.67742195977","1418.88544349165","1505.39169834713","1582.32859220963","1643.43699170478","1723.50877041535","1899.73236293073","2027.99511380975","2367.49343165041","2599.36120170282","3169.3039756245","3250.59132395713","3360.59967042469","3459.56908275689","3520.15486511021","3663.07585805126","3725.25312515699","3748.20936079323","3730.77201169101","3798.15593659933","3863.04466677305","",
"Japan","JPN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1683.25336851102","1871.59016538317","2434.99116601769","3294.96125681984","3597.89309339657","3879.8834839915","4355.82436701162","5316.38121342712","7431.39763602626","7643.15537320948","7900.3749150159","8567.85464641957","7917.35672876365","8602.77535032383","9070.18959931244","9568.56374193666","14090.4153670486","17061.6997826828","20608.9817275782","20251.564240114","20623.2983881946","23305.9820270948","25128.7435493411","28299.7124980838","30981.7252477815","34506.5106037062","30725.143627029","27858.3816464929","25163.1862815752","28319.4451606635","30450.8571549259","26771.9620224305","25448.9058159682","27558.9546697122","30038.5167079753","29740.3052784394","28338.8175271987","28275.0419722214","30964.247357817","31694.203097964","35065.8338348333","38100.7506181117","38602.119477949","32486.5419987155","30688.5905601122","28043.6437256083","31420.74078491","31199.3916589467","32018.1421572232","",
"Kazakhstan","KAZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1125.2823118349","1003.20958994065","1032.26050081713","1043.59616262372","1132.49936970979","","851.766639125873","734.285602878687","991.443162711791","1086.275431478","1375.94783346383","1816.78595020588","2191.81258302434","2957.72144786142","4349.32620803434","5185.85453785267","4781.47479466926","5692.12613382907","7106.82835053938","7825.67387095495","9409.30579936175","8829.52234628646","8009.8940811096","5703.25673672229","6543.50072415047","6369.64342712303","",
"Kenya","KEN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","126.270609857707","144.006443598817","157.226862915409","181.61134504635","189.949820701057","192.487441627213","239.261775615211","273.17230330652","308.829098037507","348.446487390504","316.521409129372","277.131136170618","257.130098660329","259.339449875121","249.854100814222","282.745541144185","300.039663370994","301.937459724191","290.44075472386","283.008144342617","257.650242396163","249.909462564357","162.165592552433","199.939686546728","244.503019800067","328.568223874258","353.73935494995","372.242868397664","332.51838687371","319.935814565354","319.443045033877","312.329897457067","337.086827579639","360.577290841448","416.965241051593","570.684098555339","683.739231643356","752.901945026162","754.844632536415","797.779818259661","821.109503359758","957.321217755594","1018.37799143229","1081.77098643744","1110.08166910894","1189.88446254614","1290.45234159949","1422.81232736082","",
