mobiles,prices,currency,new_used,web
"Honor 7A, 32GB, Dual SIM, 5.7"", 4G LTE",2699,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Huawei Y5 Prime 2018 - 16GB, Dual SIM, 5.5"", 4G LTE",1950,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Infinix Hot 6 Pro, 16GB, Dual SIM, X608 6.0"", 4G LTE",2549,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Infinix Hot 6 Pro, 32GB, Dual SIM, X608H 6.0"", 4G LTE",2789,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy A6 Plus - 32GB, Dual SIM, A605 6.0"", 4G LTE",7255,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy A6 - 32GB, Dual SIM, A600 5.6"", 4G LTE",5145,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy J4, 16GB, Dual SIM, J400 5.5"", 4G LTE",2699,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy J1 Ace, 8GB, Dual SIM, 4.3"", J110H, 3G (Black)",1400,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Oppo Neo7 3G - 16GB - Dual SIM, 5.0"", A33W (Black)",2300,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Nokia 215 - Dual Sim, (Black)",595,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Moto Z Play - 32GB - Dual SIM, 5.5"", 4G LTE (Black)",4500,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
